order_id,customer_id,product_id,quantity,sale_date,payment_method
141,312,7,6,2024-04-29,Credit Card
142,390,45,8,2025-07-05,Credit Card
143,191,27,10,2025-05-01,Debit Card
144,357,6,1,2025-06-25,Credit Card
145,490,17,5,2025-09-04,Net Banking
146,423,13,2,2025-01-25,Cash
147,310,2,6,2024-06-24,Net Banking
148,480,11,5,2025-03-11,Net Banking
149,429,12,6,2024-07-31,Debit Card
150,487,32,4,2025-08-10,Net Banking
151,298,21,1,2025-12-11,Net Banking
152,289,22,3,2025-08-26,Cash
153,350,41,10,2025-05-25,Cash
154,141,2,2,2025-07-30,UPI
155,493,23,2,2025-11-25,Net Banking
156,268,10,7,2026-02-08,UPI
157,5,50,2,2024-10-30,Net Banking
158,418,11,7,2024-12-20,Debit Card
159,266,48,6,2025-02-22,Cash
160,189,31,3,2025-07-16,Debit Card
161,73,36,5,2024-12-21,Cash
162,335,42,3,2025-06-02,Net Banking
163,4,31,9,2024-12-06,Cash
164,382,2,6,2024-10-21,Credit Card
165,343,15,6,2024-07-08,Cash
166,403,1,5,2024-07-09,Cash
167,59,4,9,2025-10-08,Credit Card
168,199,7,8,2024-04-22,Cash
169,170,45,6,2024-11-27,UPI
170,166,49,4,2024-09-24,Debit Card
171,184,22,2,2025-11-25,Debit Card
172,302,10,10,2024-07-28,Cash
173,166,16,3,2024-12-21,Debit Card
174,55,4,8,2026-01-02,Debit Card
175,450,6,8,2026-01-20,UPI
176,138,1,10,2024-09-08,Net Banking
177,132,10,2,2025-08-29,Cash
178,357,2,3,2024-04-23,UPI
179,428,31,4,2025-05-05,Net Banking
180,462,40,10,2025-02-16,UPI
181,479,29,1,2026-01-20,Cash
182,170,41,1,2025-09-06,Debit Card
183,297,37,4,2024-10-11,Cash
184,136,5,8,2025-07-04,Cash
185,481,8,8,2026-02-24,Debit Card
186,451,13,8,2024-07-28,Debit Card
187,423,29,8,2026-02-20,Cash
188,202,32,1,2024-11-29,Cash
189,347,3,1,2025-10-27,Net Banking
190,124,38,7,2025-05-10,Debit Card
191,56,10,5,2024-08-16,Credit Card
192,418,13,1,2025-01-02,Debit Card
193,154,38,7,2024-04-27,Debit Card
194,203,17,5,2026-01-05,Cash
195,416,50,4,2024-12-03,Cash
196,236,10,5,2026-02-03,Credit Card
197,279,21,10,2025-10-10,Credit Card
198,373,4,3,2025-03-31,Cash
199,265,14,3,2026-01-17,Credit Card
200,75,27,7,2026-03-01,Net Banking
201,149,6,8,2024-03-28,UPI
202,169,24,8,2025-06-14,Cash
203,431,42,4,2024-04-15,UPI
204,372,28,4,2024-12-29,UPI
205,337,23,6,2024-10-23,Net Banking
206,143,5,9,2024-05-23,Debit Card
207,110,5,3,2026-01-21,Net Banking
208,405,18,10,2024-11-16,UPI
209,324,19,2,2024-10-12,Cash
210,60,3,9,2026-01-29,Cash
211,196,42,7,2024-05-14,Debit Card
212,248,22,4,2025-07-30,Cash
213,169,34,10,2024-05-28,Net Banking
214,112,36,3,2025-02-22,UPI
215,140,3,4,2024-12-26,Debit Card
216,435,23,7,2026-02-11,Net Banking
217,243,31,7,2025-08-09,Net Banking
218,117,25,5,2025-12-26,Net Banking
219,177,38,4,2025-05-01,Cash
220,487,43,1,2025-10-26,Debit Card
221,432,19,9,2026-02-25,Cash
222,317,32,9,2025-09-27,Debit Card
223,85,11,3,2025-08-19,Net Banking
224,383,30,8,2024-05-01,Debit Card
225,458,19,8,2024-05-04,Credit Card
226,188,47,4,2024-12-19,Net Banking
227,439,14,3,2024-09-08,Net Banking
228,439,22,7,2025-03-12,Debit Card
229,409,38,2,2025-04-29,UPI
230,173,19,1,2024-09-08,Cash
231,413,27,5,2025-03-23,Cash
232,479,20,6,2025-10-05,Credit Card
233,499,34,6,2024-06-20,Debit Card
234,135,29,3,2025-10-17,Net Banking
235,161,17,3,2024-11-08,Net Banking
236,251,28,2,2025-02-20,Debit Card
237,104,48,1,2024-09-29,Cash
238,274,47,2,2026-02-11,Debit Card
239,386,1,6,2024-09-12,Cash
240,192,20,2,2026-01-13,Net Banking
241,177,10,6,2024-04-22,Debit Card
242,412,16,7,2024-04-06,UPI
243,195,12,10,2025-04-01,Debit Card
244,409,33,3,2025-08-02,Debit Card
245,55,28,9,2024-06-07,Debit Card
246,475,19,1,2025-12-26,Debit Card
247,452,43,10,2025-02-27,Cash
248,56,23,7,2026-01-17,UPI
249,355,3,1,2025-11-19,Net Banking
250,72,4,5,2025-12-26,Debit Card
251,295,25,6,2024-10-03,Debit Card
252,361,18,8,2026-01-09,Credit Card
253,373,46,2,2025-08-22,Cash
254,386,7,6,2026-02-15,UPI
255,142,20,1,2025-07-20,UPI
256,416,2,2,2025-04-18,Net Banking
257,177,23,10,2024-09-24,Net Banking
258,402,6,3,2024-12-31,Net Banking
259,436,28,10,2024-12-29,UPI
260,301,11,3,2026-02-01,Net Banking
261,284,32,6,2025-11-13,Debit Card
262,424,20,8,2024-04-17,Cash
263,425,41,10,2024-04-24,Credit Card
264,490,19,1,2024-06-19,Debit Card
265,115,18,8,2025-01-14,Cash
266,163,10,8,2024-11-18,Cash
267,355,22,7,2024-04-11,Debit Card
268,10,48,7,2025-10-31,Net Banking
269,476,32,6,2026-01-03,Credit Card
270,40,33,3,2025-08-28,Credit Card
271,133,35,5,2025-05-22,Debit Card
272,107,44,4,2025-05-16,UPI
273,183,42,1,2025-02-21,Debit Card
274,444,12,8,2025-04-12,Net Banking
275,378,12,1,2025-04-20,Net Banking
276,386,34,4,2025-11-02,Credit Card
277,424,44,1,2025-11-17,Cash
278,369,39,9,2024-07-08,UPI
279,21,10,8,2025-02-13,Credit Card
280,414,17,3,2026-01-26,Credit Card
281,161,12,1,2024-03-19,UPI
282,66,6,4,2024-07-03,UPI
283,461,15,10,2024-06-27,Debit Card
284,362,22,9,2025-04-22,Net Banking
285,166,30,9,2025-10-14,Credit Card
286,55,7,5,2024-12-01,Net Banking
287,474,50,10,2024-11-05,Net Banking
288,495,21,10,2024-07-27,Debit Card
289,183,37,4,2025-02-17,Cash
290,446,30,9,2025-11-11,UPI
291,470,7,6,2025-04-08,Cash
292,312,30,8,2025-05-29,UPI
293,206,8,4,2025-11-18,Net Banking
294,375,25,7,2025-12-15,Credit Card
295,5,38,8,2024-07-08,UPI
296,382,35,10,2025-04-04,UPI
297,397,41,7,2025-03-12,UPI
298,56,41,6,2025-03-12,Cash
299,286,33,3,2025-11-09,Cash
300,1,3,5,2024-09-14,Cash
301,123,45,2,2025-02-17,Cash
302,95,30,9,2024-12-12,Cash
303,267,10,3,2024-04-25,UPI
304,402,27,1,2025-01-15,Credit Card
305,349,32,7,2024-09-01,Cash
306,94,13,10,2025-01-29,Net Banking
307,410,24,7,2025-12-02,UPI
308,477,34,8,2024-03-29,Credit Card
309,386,3,7,2026-01-02,Debit Card
310,101,34,7,2025-09-28,Debit Card
311,116,5,3,2025-06-25,Debit Card
312,495,37,1,2025-07-31,Debit Card
313,471,36,4,2025-04-09,Debit Card
314,305,31,9,2025-10-22,Net Banking
315,468,20,2,2025-02-04,Cash
316,217,35,10,2025-08-28,Cash
317,214,10,3,2024-04-14,Net Banking
318,414,36,6,2024-06-04,Cash
319,478,40,4,2025-03-16,UPI
320,88,36,2,2025-05-29,Debit Card
321,104,31,4,2025-05-09,Cash
322,320,21,3,2025-06-11,Net Banking
323,335,41,2,2026-01-26,Cash
324,204,37,3,2025-11-04,UPI
325,274,11,8,2025-02-16,Cash
326,491,15,10,2026-02-06,Credit Card
327,279,7,2,2024-09-17,Debit Card
328,160,16,10,2024-11-21,UPI
329,349,50,10,2026-02-15,Cash
330,437,30,2,2025-01-10,Credit Card
331,314,45,7,2024-08-02,UPI
332,249,46,4,2024-04-18,Cash
333,121,35,1,2024-12-25,Cash
334,48,49,6,2024-05-01,Cash
335,91,20,1,2024-11-16,Debit Card
336,16,21,3,2025-08-20,Debit Card
337,245,40,10,2024-05-24,Net Banking
338,269,12,8,2025-04-12,Debit Card
339,367,21,6,2024-11-13,Cash
340,68,25,1,2025-06-16,Credit Card
341,257,1,6,2025-10-10,Credit Card
342,35,7,9,2025-06-21,Credit Card
343,208,4,7,2025-04-25,UPI
344,339,29,3,2024-03-09,UPI
345,411,49,6,2025-06-16,Debit Card
346,39,20,5,2025-10-27,UPI
347,357,38,7,2025-12-30,Cash
348,315,15,8,2024-12-23,UPI
349,63,2,7,2024-04-11,Credit Card
350,285,43,2,2025-02-02,Credit Card
351,65,24,1,2024-09-10,Debit Card
352,41,40,8,2026-02-25,Debit Card
353,73,14,3,2025-04-08,Credit Card
354,105,10,4,2024-03-17,Net Banking
355,332,49,7,2024-04-25,Cash
356,48,21,10,2025-08-15,UPI
357,207,34,3,2024-04-10,UPI
358,487,40,8,2025-07-02,UPI
359,428,45,3,2025-10-20,Credit Card
360,119,8,7,2025-11-10,Debit Card
361,250,23,4,2025-11-22,Debit Card
362,228,50,2,2024-10-17,Net Banking
363,73,45,3,2024-12-17,Debit Card
364,8,31,10,2026-02-11,Cash
365,278,46,1,2026-03-02,Credit Card
366,289,24,3,2025-03-08,UPI
367,371,9,5,2024-11-29,Credit Card
368,431,4,1,2026-03-01,Net Banking
369,201,18,7,2024-06-04,UPI
370,352,11,10,2025-01-22,Debit Card
371,296,48,1,2026-02-06,Debit Card
372,486,21,8,2025-12-27,Debit Card
373,40,21,5,2025-06-25,Net Banking
374,222,49,4,2024-06-10,Net Banking
375,420,1,2,2026-02-03,Credit Card
376,366,1,7,2025-08-07,Debit Card
377,432,15,7,2025-11-11,Credit Card
378,81,4,1,2025-09-19,Debit Card
379,282,16,1,2025-01-29,Net Banking
380,98,44,2,2025-02-02,Debit Card
381,268,10,10,2024-12-28,Debit Card
382,305,9,4,2024-03-11,Debit Card
383,409,9,10,2025-11-13,Debit Card
384,424,32,9,2026-01-21,UPI
385,157,35,4,2024-08-20,Debit Card
386,6,30,6,2025-11-14,Cash
387,391,49,8,2024-09-24,Cash
388,57,27,5,2024-11-18,UPI
389,249,50,9,2024-06-26,Cash
390,181,48,6,2025-07-18,Cash
391,413,37,6,2025-04-06,Cash
392,319,27,3,2025-01-11,UPI
393,182,9,9,2024-08-02,Debit Card
394,1,41,2,2024-03-09,Credit Card
395,212,4,9,2026-02-18,Debit Card
396,393,41,1,2025-07-06,Credit Card
397,383,43,4,2024-07-23,Credit Card
398,41,18,1,2024-08-25,Debit Card
399,112,42,2,2026-01-27,Credit Card
400,455,44,6,2024-05-14,Net Banking
401,32,18,2,2024-10-20,Credit Card
402,226,28,1,2026-03-05,Cash
403,13,31,4,2024-12-22,Credit Card
404,35,37,9,2025-10-21,UPI
405,40,31,9,2024-05-04,Debit Card
406,366,4,7,2025-01-10,Credit Card
407,46,39,8,2024-10-03,Cash
408,407,50,7,2025-02-04,UPI
409,321,20,1,2025-10-28,Net Banking
410,59,47,3,2024-05-27,Credit Card
411,470,15,3,2024-09-10,Credit Card
412,48,6,9,2025-04-05,Credit Card
413,463,19,1,2025-12-29,Net Banking
414,439,2,7,2024-05-29,Cash
415,460,11,1,2025-05-20,Cash
416,70,10,9,2025-05-21,Debit Card
417,48,2,9,2025-10-02,Debit Card
418,135,26,5,2024-10-15,Net Banking
419,72,14,4,2025-02-04,UPI
420,259,37,1,2024-12-08,Credit Card
421,399,17,1,2025-11-28,Debit Card
422,122,24,2,2024-11-06,Debit Card
423,79,37,6,2025-03-05,Cash
424,422,1,6,2024-07-27,Net Banking
425,253,45,3,2025-11-24,Debit Card
426,57,4,7,2026-02-08,Credit Card
427,80,43,4,2024-03-13,Credit Card
428,415,38,7,2024-10-01,Credit Card
429,310,4,6,2026-02-12,Debit Card
430,345,34,4,2026-02-13,Net Banking
431,192,1,6,2026-02-03,Credit Card
432,440,32,8,2025-01-24,Net Banking
433,451,50,1,2024-09-01,Credit Card
434,340,39,5,2025-04-08,Credit Card
435,168,27,5,2025-12-29,Debit Card
436,270,34,6,2025-04-02,Debit Card
437,269,10,2,2024-05-25,Cash
438,434,18,2,2024-12-27,Credit Card
439,393,6,5,2025-06-30,Net Banking
440,303,22,10,2025-01-17,Cash
441,80,49,2,2025-11-24,Net Banking
442,301,10,9,2025-06-18,Debit Card
443,282,2,2,2025-12-28,Credit Card
444,275,28,2,2024-05-18,UPI
445,6,45,1,2026-02-22,Debit Card
446,330,17,5,2025-05-14,UPI
447,196,32,1,2025-11-15,Debit Card
448,231,29,1,2024-04-11,Debit Card
449,271,19,5,2024-08-31,Debit Card
450,22,47,10,2024-10-11,Cash
451,219,44,9,2024-09-13,UPI
452,192,23,5,2026-01-19,Net Banking
453,384,3,9,2024-09-25,Debit Card
454,298,24,4,2025-08-17,UPI
455,206,40,8,2024-05-29,Cash
456,226,44,8,2025-08-31,Cash
457,250,25,7,2024-07-31,Net Banking
458,392,38,5,2024-07-08,Net Banking
459,169,33,5,2025-12-13,UPI
460,176,44,1,2024-09-14,Net Banking
461,450,29,6,2024-03-20,UPI
462,96,12,10,2024-11-10,Net Banking
463,458,42,7,2025-09-13,Credit Card
464,402,31,1,2025-08-17,Cash
465,199,45,7,2024-09-13,Net Banking
466,197,37,8,2025-07-06,Credit Card
467,90,16,1,2024-11-08,Net Banking
468,341,13,4,2025-06-28,Cash
469,236,11,8,2025-09-05,Net Banking
470,414,42,10,2026-01-02,Net Banking
471,484,29,4,2025-11-18,Credit Card
472,227,42,3,2024-11-29,UPI
473,415,38,5,2024-08-26,Net Banking
474,386,22,10,2024-10-12,UPI
475,21,35,10,2025-07-29,Net Banking
476,261,49,8,2025-09-24,Net Banking
477,245,4,4,2025-09-09,UPI
478,248,5,6,2024-11-24,UPI
479,451,8,10,2026-02-08,Net Banking
480,80,35,6,2025-07-02,UPI
481,164,5,5,2024-08-10,UPI
482,280,18,3,2025-08-25,Net Banking
483,471,43,4,2024-11-24,Credit Card
484,166,2,6,2024-09-26,Cash
485,302,16,4,2025-03-06,Cash
486,103,30,6,2024-07-24,Cash
487,274,42,6,2025-10-10,Cash
488,287,31,1,2025-11-05,Cash
489,109,1,3,2025-02-03,Debit Card
490,242,18,4,2025-05-19,UPI
491,375,8,7,2025-02-02,Debit Card
492,361,43,10,2025-02-07,Credit Card
493,498,46,4,2025-03-03,Net Banking
494,17,49,10,2024-12-19,Credit Card
495,148,19,4,2024-11-06,Cash
496,91,46,9,2025-06-12,Credit Card
497,75,6,2,2025-11-05,Net Banking
498,34,29,9,2024-08-27,Net Banking
499,170,30,2,2026-02-17,Net Banking
500,309,39,6,2025-11-03,Net Banking
501,233,35,9,2025-02-01,Cash
502,183,49,2,2024-08-22,Debit Card
503,483,1,1,2024-06-24,Credit Card
504,478,18,5,2025-01-15,UPI
505,343,47,7,2024-08-05,Cash
506,498,42,6,2024-09-08,Debit Card
507,24,34,10,2024-09-13,Cash
508,109,6,10,2025-10-30,UPI
509,126,8,8,2024-08-09,Debit Card
510,429,40,5,2024-06-02,Debit Card
511,249,32,10,2025-01-10,Cash
512,437,48,7,2025-10-14,Debit Card
513,349,13,4,2025-08-15,Net Banking
514,169,39,4,2024-07-05,UPI
515,250,31,7,2025-04-24,UPI
516,109,16,7,2024-12-09,UPI
517,225,13,9,2025-02-06,Credit Card
518,462,33,6,2024-06-08,Credit Card
519,227,27,1,2024-06-16,Cash
520,57,35,5,2025-09-26,Net Banking
521,409,15,9,2024-08-23,Credit Card
522,144,50,9,2025-01-02,Net Banking
523,375,22,3,2024-04-15,Net Banking
524,263,7,9,2025-09-14,UPI
525,399,36,3,2025-02-27,UPI
526,247,35,3,2025-06-11,Net Banking
527,31,11,2,2025-09-02,Net Banking
528,304,12,8,2025-10-25,Credit Card
529,313,34,8,2024-10-10,Debit Card
530,416,2,3,2026-02-20,Debit Card
531,250,39,3,2024-04-23,Debit Card
532,178,18,10,2025-04-04,Debit Card
533,375,30,8,2024-08-01,UPI
534,379,15,10,2025-11-15,UPI
535,336,32,5,2024-06-23,Credit Card
536,394,18,1,2024-05-01,UPI
537,394,14,10,2024-07-30,UPI
538,93,5,2,2026-01-06,Cash
539,377,47,4,2025-02-06,Net Banking
540,416,17,8,2025-05-01,Cash
541,261,22,9,2025-03-19,Cash
542,259,29,5,2025-12-23,Credit Card
543,289,21,7,2026-03-08,Credit Card
544,216,27,3,2024-06-25,UPI
545,3,19,1,2025-02-20,Net Banking
546,292,2,7,2024-03-29,UPI
547,77,26,10,2025-10-21,Debit Card
548,230,4,2,2026-01-26,Net Banking
549,73,33,9,2024-06-23,UPI
550,163,36,4,2025-09-22,Cash
551,302,32,4,2024-09-20,Debit Card
552,461,5,1,2025-05-09,Debit Card
553,382,45,7,2024-06-04,Net Banking
554,333,2,3,2026-01-24,Debit Card
555,465,17,9,2026-03-06,Cash
556,216,15,4,2025-08-10,Credit Card
557,37,29,10,2026-01-22,Net Banking
558,468,16,3,2024-06-06,Debit Card
559,345,41,7,2025-05-14,Debit Card
560,100,24,5,2024-04-24,Cash
561,144,14,10,2025-08-18,Net Banking
562,203,31,7,2024-03-23,Credit Card
563,157,28,3,2024-04-23,Credit Card
564,195,31,8,2025-06-29,Cash
565,318,44,5,2024-12-05,Net Banking
566,224,37,6,2025-01-29,Credit Card
567,80,12,4,2024-04-13,UPI
568,278,32,10,2024-10-01,Credit Card
569,63,41,2,2025-05-09,Debit Card
570,406,30,8,2025-08-18,Debit Card
571,74,11,1,2025-12-09,UPI
572,66,25,4,2024-04-29,Net Banking
573,8,13,7,2025-11-19,Cash
574,252,22,4,2026-02-16,Credit Card
575,365,16,3,2025-02-15,Debit Card
576,280,10,1,2024-06-14,Debit Card
577,404,4,6,2025-06-13,Net Banking
578,85,11,7,2024-08-31,Debit Card
579,437,11,9,2024-09-03,Cash
580,254,17,6,2025-02-11,Cash
581,115,17,10,2025-12-18,Net Banking
582,344,10,6,2025-09-01,UPI
583,351,39,9,2025-09-10,UPI
584,337,34,5,2024-08-17,Net Banking
585,360,35,1,2024-12-22,Cash
586,169,17,1,2025-12-22,Net Banking
587,274,30,1,2024-12-27,UPI
588,159,46,8,2025-07-01,Cash
589,497,35,8,2024-11-03,UPI
590,432,8,6,2024-07-10,Net Banking
591,233,24,1,2024-06-26,UPI
592,315,19,5,2024-12-24,Debit Card
593,199,18,10,2025-02-04,Credit Card
594,121,27,5,2025-04-22,Credit Card
595,220,39,2,2025-02-03,Cash
596,221,8,2,2025-07-19,Credit Card
597,80,49,5,2024-04-29,Net Banking
598,37,17,4,2024-12-31,UPI
599,396,4,4,2024-06-08,Debit Card
600,393,11,8,2025-09-01,UPI
601,371,9,3,2025-09-19,Debit Card
602,272,12,7,2025-07-06,Cash
603,222,5,5,2024-09-24,Credit Card
604,309,44,4,2024-09-29,Credit Card
605,264,19,1,2025-05-20,Debit Card
606,368,31,4,2024-08-14,Debit Card
607,411,15,10,2024-04-29,Cash
608,290,19,2,2025-11-27,Cash
609,313,26,7,2025-05-24,Cash
610,406,40,4,2025-06-06,Net Banking
611,24,28,6,2025-01-06,Debit Card
612,286,24,3,2024-07-24,Net Banking
613,382,11,4,2025-01-18,Cash
614,86,12,1,2025-01-13,Debit Card
615,263,30,4,2025-07-01,Cash
616,493,20,7,2025-05-24,UPI
617,149,2,1,2025-04-22,UPI
618,41,32,8,2025-11-29,Debit Card
619,217,18,1,2025-04-26,Debit Card
620,231,6,6,2026-01-04,Net Banking
621,392,26,4,2025-02-12,Debit Card
622,401,49,5,2024-09-17,UPI
623,215,13,8,2024-10-07,UPI
624,182,39,3,2024-10-02,UPI
625,213,22,4,2025-04-17,Credit Card
626,79,22,1,2025-01-07,Debit Card
627,146,41,1,2025-05-27,Net Banking
628,171,39,4,2025-06-26,UPI
629,268,35,5,2024-09-04,Cash
630,383,17,6,2024-09-22,Net Banking
631,103,45,5,2024-10-13,Credit Card
632,307,21,4,2025-03-07,Credit Card
633,453,30,1,2025-10-28,UPI
634,269,35,2,2024-07-31,Debit Card
635,286,34,5,2025-01-29,Net Banking
636,305,50,9,2024-11-21,Credit Card
637,174,9,8,2024-08-11,UPI
638,122,1,9,2025-01-30,Cash
639,129,37,10,2025-05-30,Net Banking
640,256,27,7,2026-02-10,Net Banking
641,321,43,6,2026-01-09,Cash
642,21,31,7,2024-09-27,Debit Card
643,113,41,10,2025-06-21,UPI
644,127,35,1,2025-12-11,UPI
645,375,20,9,2025-02-20,UPI
646,371,5,9,2025-07-23,Debit Card
647,44,38,6,2024-11-08,UPI
648,235,21,9,2024-11-12,UPI
649,305,43,10,2025-10-14,Credit Card
650,383,47,8,2024-11-18,Debit Card
651,33,23,4,2025-05-27,UPI
652,350,15,5,2024-07-29,Credit Card
653,179,41,10,2025-08-13,Net Banking
654,304,32,3,2024-10-04,Net Banking
655,132,10,10,2024-08-28,Credit Card
656,133,8,7,2025-02-04,Net Banking
657,234,5,8,2025-03-21,UPI
658,218,36,1,2024-11-25,Cash
659,131,28,8,2024-05-21,UPI
660,395,2,1,2024-03-13,Debit Card
661,40,23,1,2025-04-12,Cash
662,55,35,8,2024-05-23,Debit Card
663,297,46,1,2024-10-25,UPI
664,274,7,6,2025-09-12,Net Banking
665,224,37,3,2024-04-07,Debit Card
666,449,21,7,2025-03-31,Cash
667,100,34,4,2024-05-26,Cash
668,219,15,4,2025-03-26,UPI
669,445,49,5,2025-08-26,Net Banking
670,137,12,3,2026-01-21,Credit Card
671,447,30,5,2024-05-06,Credit Card
672,343,14,8,2024-08-10,Cash
673,442,33,1,2024-06-01,Debit Card
674,152,42,3,2025-04-09,Net Banking
675,42,34,2,2025-12-19,UPI
676,67,21,9,2025-12-16,Credit Card
677,253,6,8,2024-05-19,UPI
678,181,7,8,2025-03-13,Credit Card
679,34,26,5,2025-06-16,UPI
680,326,22,3,2024-09-24,Net Banking
681,466,29,10,2024-12-14,Credit Card
682,70,49,4,2026-01-31,UPI
683,392,28,5,2025-02-13,Cash
684,47,16,1,2025-06-08,Debit Card
685,63,27,7,2025-04-06,Credit Card
686,58,14,1,2024-06-01,Debit Card
687,490,32,7,2025-11-24,Debit Card
688,92,22,4,2025-08-01,Debit Card
689,264,2,1,2025-10-01,Cash
